Tarikh,Negeri,Daerah,Peringkat,Komoditi,Gred/Saiz,Unit,Harga (RM)
17/4/2026,W.P. KUALA LUMPUR,TITIWANGSA,Runcit,TOMATO,F.A.Q,Kilogram,5
17/4/2026,W.P. LABUAN,LABUAN,Borong,TOMATO,F.A.Q,Kilogram,6
17/4/2026,W.P. LABUAN,LABUAN,Runcit,TOMATO,F.A.Q,Kilogram,8
17/4/2026,W.P. PUTRAJAYA,PUTRAJAYA,Runcit,TOMATO,F.A.Q,Kilogram,5
16/4/2026,JOHOR,BATU PAHAT,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,JOHOR,JOHOR BAHRU,Borong,BAYAM,F.A.Q,Kilogram,3
16/4/2026,JOHOR,JOHOR BAHRU,Runcit,BAYAM,F.A.Q,Kilogram,5.5
16/4/2026,JOHOR,KOTA TINGGI,Ladang,BAYAM,F.A.Q,Kilogram,2.5
16/4/2026,JOHOR,KOTA TINGGI,Runcit,BAYAM,F.A.Q,Kilogram,5.5
16/4/2026,JOHOR,KULAI,Borong,BAYAM,F.A.Q,Kilogram,2.8
16/4/2026,JOHOR,KULAI,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,JOHOR,MERSING,Runcit,BAYAM,F.A.Q,Kilogram,7
16/4/2026,JOHOR,MUAR,Ladang,BAYAM,F.A.Q,Kilogram,1.8
16/4/2026,JOHOR,MUAR,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,JOHOR,SEGAMAT,Ladang,BAYAM,F.A.Q,Kilogram,1.8
16/4/2026,JOHOR,SEGAMAT,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,JOHOR,TANGKAK,Ladang,BAYAM,F.A.Q,Kilogram,2.2
16/4/2026,JOHOR,TANGKAK,Runcit,BAYAM,F.A.Q,Kilogram,5.2
16/4/2026,KEDAH,BALING,Ladang,BAYAM,F.A.Q,Kilogram,2
16/4/2026,KEDAH,BALING,Borong,BAYAM,F.A.Q,Kilogram,3
16/4/2026,KEDAH,BALING,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,KEDAH,KUALA MUDA,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,KEDAH,KUBANG PASU,Ladang,BAYAM,F.A.Q,Kilogram,1.8
16/4/2026,KEDAH,KUBANG PASU,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,KEDAH,KULIM,Runcit,BAYAM,F.A.Q,Kilogram,3.5
16/4/2026,KEDAH,LANGKAWI,Ladang,BAYAM,F.A.Q,Kilogram,3
16/4/2026,KEDAH,LANGKAWI,Borong,BAYAM,F.A.Q,Kilogram,4
16/4/2026,KEDAH,LANGKAWI,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,KEDAH,PADANG TERAP,Ladang,BAYAM,F.A.Q,Kilogram,2.5
16/4/2026,KEDAH,PADANG TERAP,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,KEDAH,PENDANG,Ladang,BAYAM,F.A.Q,Kilogram,2.03
16/4/2026,KEDAH,PENDANG,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,KEDAH,SIK,Runcit,BAYAM,F.A.Q,Kilogram,5.5
16/4/2026,KEDAH,YAN,Ladang,BAYAM,F.A.Q,Kilogram,1.8
16/4/2026,KEDAH,YAN,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,KELANTAN,GUA MUSANG,Runcit,BAYAM,F.A.Q,Kilogram,7.75
16/4/2026,KELANTAN,KOTA BHARU,Borong,BAYAM,F.A.Q,Kilogram,4.8
16/4/2026,KELANTAN,KOTA BHARU,Runcit,BAYAM,F.A.Q,Kilogram,6.43
16/4/2026,KELANTAN,KUALA KRAI,Runcit,BAYAM,F.A.Q,Kilogram,7
16/4/2026,KELANTAN,PASIR PUTEH,Runcit,BAYAM,F.A.Q,Kilogram,8
16/4/2026,KELANTAN,TUMPAT,Ladang,BAYAM,F.A.Q,Kilogram,3
16/4/2026,KELANTAN,TUMPAT,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,MELAKA,JASIN,Runcit,BAYAM,F.A.Q,Kilogram,4.83
16/4/2026,MELAKA,MELAKA TENGAH,Ladang,BAYAM,F.A.Q,Kilogram,1.3
16/4/2026,MELAKA,MELAKA TENGAH,Borong,BAYAM,F.A.Q,Kilogram,1.8
16/4/2026,MELAKA,MELAKA TENGAH,Runcit,BAYAM,F.A.Q,Kilogram,3
16/4/2026,NEGERI SEMBILAN,JELEBU,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,NEGERI SEMBILAN,JEMPOL,Ladang,BAYAM,F.A.Q,Kilogram,1.8
16/4/2026,NEGERI SEMBILAN,JEMPOL,Runcit,BAYAM,F.A.Q,Kilogram,5.5
16/4/2026,NEGERI SEMBILAN,KUALA PILAH,Ladang,BAYAM,F.A.Q,Kilogram,2.1
16/4/2026,NEGERI SEMBILAN,KUALA PILAH,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,NEGERI SEMBILAN,PORT DICKSON,Ladang,BAYAM,F.A.Q,Kilogram,2
16/4/2026,NEGERI SEMBILAN,PORT DICKSON,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,NEGERI SEMBILAN,REMBAU,Ladang,BAYAM,F.A.Q,Kilogram,2.5
16/4/2026,NEGERI SEMBILAN,REMBAU,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,NEGERI SEMBILAN,SEREMBAN,Ladang,BAYAM,F.A.Q,Kilogram,1.7
16/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,BAYAM,F.A.Q,Kilogram,3.17
16/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,BAYAM,F.A.Q,Kilogram,4.6
16/4/2026,NEGERI SEMBILAN,TAMPIN,Ladang,BAYAM,F.A.Q,Kilogram,3
16/4/2026,NEGERI SEMBILAN,TAMPIN,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,PAHANG,BENTONG,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,PAHANG,BERA,Runcit,BAYAM,F.A.Q,Kilogram,3.5
16/4/2026,PAHANG,CAMERON HIGHLANDS,Runcit,BAYAM,F.A.Q,Kilogram,5.5
16/4/2026,PAHANG,KUALA LIPIS,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,PAHANG,KUANTAN,Ladang,BAYAM,F.A.Q,Kilogram,1.87
16/4/2026,PAHANG,KUANTAN,Borong,BAYAM,F.A.Q,Kilogram,3.56
16/4/2026,PAHANG,KUANTAN,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,PAHANG,PEKAN,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,PAHANG,ROMPIN,Runcit,BAYAM,F.A.Q,Kilogram,7
16/4/2026,PAHANG,TEMERLOH,Runcit,BAYAM,F.A.Q,Kilogram,4.75
16/4/2026,PERAK,BAGAN DATUK,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,PERAK,BATANG PADANG,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,PERAK,KAMPAR,Ladang,BAYAM,F.A.Q,Kilogram,1.4
16/4/2026,PERAK,KAMPAR,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,PERAK,KINTA,Ladang,BAYAM,F.A.Q,Kilogram,1.4
16/4/2026,PERAK,KINTA,Borong,BAYAM,F.A.Q,Kilogram,1.75
16/4/2026,PERAK,KINTA,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,PERAK,KUALA KANGSAR,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,PERAK,MANJUNG (DINDING),Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,PERAK,MUALLIM,Ladang,BAYAM,F.A.Q,Kilogram,1.5
16/4/2026,PERAK,MUALLIM,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,PERAK,PERAK TENGAH,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,PERLIS,PERLIS,Ladang,BAYAM,F.A.Q,Kilogram,2.03
16/4/2026,PERLIS,PERLIS,Borong,BAYAM,F.A.Q,Kilogram,4
16/4/2026,PERLIS,PERLIS,Runcit,BAYAM,F.A.Q,Kilogram,6.2
16/4/2026,PULAU PINANG,BARAT DAYA,Ladang,BAYAM,F.A.Q,Kilogram,1.7
16/4/2026,PULAU PINANG,BARAT DAYA,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,PULAU PINANG,SEBERANG PERAI SELATAN,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Ladang,BAYAM,F.A.Q,Kilogram,1.8
16/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,BAYAM,F.A.Q,Kilogram,2.25
16/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Ladang,BAYAM,F.A.Q,Kilogram,1.48
16/4/2026,PULAU PINANG,SEBERANG PERAI UTARA,Runcit,BAYAM,F.A.Q,Kilogram,3
16/4/2026,SABAH,BEAUFORT,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,SABAH,KENINGAU,Ladang,BAYAM,F.A.Q,Kilogram,2.65
16/4/2026,SABAH,KENINGAU,Borong,BAYAM,F.A.Q,Kilogram,14
16/4/2026,SABAH,KENINGAU,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,SABAH,KOTA BELUD,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,SABAH,KOTA KINABALU,Runcit,BAYAM,F.A.Q,Kilogram,5.5
16/4/2026,SABAH,KOTA MARUDU,Ladang,BAYAM,F.A.Q,Kilogram,3.4
16/4/2026,SABAH,KOTA MARUDU,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,SABAH,PENAMPANG,Borong,BAYAM,F.A.Q,Kilogram,2.75
16/4/2026,SABAH,RANAU,Ladang,BAYAM,F.A.Q,Kilogram,3.5
16/4/2026,SABAH,RANAU,Runcit,BAYAM,F.A.Q,Kilogram,10
16/4/2026,SABAH,SANDAKAN,Ladang,BAYAM,F.A.Q,Kilogram,4
16/4/2026,SABAH,TAWAU,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,SABAH,TENOM,Runcit,BAYAM,F.A.Q,Kilogram,7
16/4/2026,SABAH,TUARAN,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,SARAWAK,BETONG,Runcit,BAYAM,F.A.Q,Kilogram,9.5
16/4/2026,SARAWAK,BINTULU,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,SARAWAK,KUCHING,Ladang,BAYAM,F.A.Q,Kilogram,2.5
16/4/2026,SARAWAK,KUCHING,Borong,BAYAM,F.A.Q,Kilogram,5
16/4/2026,SARAWAK,KUCHING,Runcit,BAYAM,F.A.Q,Kilogram,9
16/4/2026,SARAWAK,LAWAS,Runcit,BAYAM,F.A.Q,Kilogram,10
16/4/2026,SARAWAK,MIRI,Ladang,BAYAM,F.A.Q,Kilogram,4
16/4/2026,SARAWAK,MIRI,Borong,BAYAM,F.A.Q,Kilogram,5
16/4/2026,SARAWAK,MIRI,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,SARAWAK,SAMARAHAN,Runcit,BAYAM,F.A.Q,Kilogram,7.9
16/4/2026,SARAWAK,SARIKEI,Ladang,BAYAM,F.A.Q,Kilogram,3
16/4/2026,SARAWAK,SARIKEI,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,SARAWAK,SIBU,Ladang,BAYAM,F.A.Q,Kilogram,2.9
16/4/2026,SARAWAK,SIBU,Borong,BAYAM,F.A.Q,Kilogram,4.1
16/4/2026,SARAWAK,SIBU,Runcit,BAYAM,F.A.Q,Kilogram,6.1
16/4/2026,SELANGOR,GOMBAK,Runcit,BAYAM,F.A.Q,Kilogram,8
16/4/2026,SELANGOR,HULU SELANGOR,Ladang,BAYAM,F.A.Q,Kilogram,3
16/4/2026,SELANGOR,KLANG,Ladang,BAYAM,F.A.Q,Kilogram,2.25
16/4/2026,SELANGOR,KLANG,Borong,BAYAM,F.A.Q,Kilogram,3
16/4/2026,SELANGOR,KLANG,Runcit,BAYAM,F.A.Q,Kilogram,4
16/4/2026,SELANGOR,KUALA LANGAT,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,SELANGOR,KUALA SELANGOR,Ladang,BAYAM,F.A.Q,Kilogram,1.2
16/4/2026,SELANGOR,KUALA SELANGOR,Runcit,BAYAM,F.A.Q,Kilogram,8
16/4/2026,SELANGOR,PETALING,Ladang,BAYAM,F.A.Q,Kilogram,2.5
16/4/2026,SELANGOR,PETALING,Borong,BAYAM,F.A.Q,Kilogram,3.25
16/4/2026,SELANGOR,PETALING,Runcit,BAYAM,F.A.Q,Kilogram,4.12
16/4/2026,SELANGOR,SABAK BERNAM,Runcit,BAYAM,F.A.Q,Kilogram,7
16/4/2026,SELANGOR,SEPANG,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,TERENGGANU,DUNGUN,Runcit,BAYAM,F.A.Q,Kilogram,8
16/4/2026,TERENGGANU,HULU TERENGGANU,Runcit,BAYAM,F.A.Q,Kilogram,10
16/4/2026,TERENGGANU,KEMAMAN,Runcit,BAYAM,F.A.Q,Kilogram,4.5
16/4/2026,TERENGGANU,KUALA NERUS,Runcit,BAYAM,F.A.Q,Kilogram,7
16/4/2026,TERENGGANU,KUALA NERUS,Runcit,BAYAM,F.A.Q,Kilogram,8.67
16/4/2026,TERENGGANU,MARANG,Runcit,BAYAM,F.A.Q,Kilogram,6
16/4/2026,TERENGGANU,SETIU,Runcit,BAYAM,F.A.Q,Kilogram,8
16/4/2026,W.P. KUALA LUMPUR,BATU,Runcit,BAYAM,F.A.Q,Kilogram,4.25
16/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,BAYAM,F.A.Q,Kilogram,2.5
16/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,BAYAM,F.A.Q,Kilogram,5
16/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,BAYAM,F.A.Q,Kilogram,9
16/4/2026,W.P. PUTRAJAYA,PUTRAJAYA,Runcit,BAYAM,F.A.Q,Kilogram,7.5
16/4/2026,JOHOR,BATU PAHAT,Ladang,CILI HIJAU,F.A.Q,Kilogram,6
16/4/2026,JOHOR,BATU PAHAT,Runcit,CILI HIJAU,F.A.Q,Kilogram,9
16/4/2026,JOHOR,JOHOR BAHRU,Borong,CILI HIJAU,F.A.Q,Kilogram,8
16/4/2026,JOHOR,JOHOR BAHRU,Runcit,CILI HIJAU,F.A.Q,Kilogram,9.33
16/4/2026,JOHOR,KOTA TINGGI,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
16/4/2026,JOHOR,KULAI,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,JOHOR,MERSING,Runcit,CILI HIJAU,F.A.Q,Kilogram,14
16/4/2026,JOHOR,MUAR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,JOHOR,TANGKAK,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,KEDAH,KUBANG PASU,Runcit,CILI HIJAU,F.A.Q,Kilogram,15
16/4/2026,KEDAH,LANGKAWI,Runcit,CILI HIJAU,F.A.Q,Kilogram,18
16/4/2026,MELAKA,JASIN,Runcit,CILI HIJAU,F.A.Q,Kilogram,14.33
16/4/2026,MELAKA,MELAKA TENGAH,Ladang,CILI HIJAU,F.A.Q,Kilogram,5.5
16/4/2026,MELAKA,MELAKA TENGAH,Borong,CILI HIJAU,F.A.Q,Kilogram,7
16/4/2026,MELAKA,MELAKA TENGAH,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,NEGERI SEMBILAN,JEMPOL,Runcit,CILI HIJAU,F.A.Q,Kilogram,12.5
16/4/2026,NEGERI SEMBILAN,KUALA PILAH,Ladang,CILI HIJAU,F.A.Q,Kilogram,5.75
16/4/2026,NEGERI SEMBILAN,KUALA PILAH,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,NEGERI SEMBILAN,REMBAU,Runcit,CILI HIJAU,F.A.Q,Kilogram,15
16/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,CILI HIJAU,F.A.Q,Kilogram,7.23
16/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,NEGERI SEMBILAN,TAMPIN,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,PAHANG,KUANTAN,Ladang,CILI HIJAU,F.A.Q,Kilogram,6.1
16/4/2026,PAHANG,KUANTAN,Borong,CILI HIJAU,F.A.Q,Kilogram,8.24
16/4/2026,PAHANG,KUANTAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,10.24
16/4/2026,PAHANG,TEMERLOH,Runcit,CILI HIJAU,F.A.Q,Kilogram,9
16/4/2026,PERAK,BATANG PADANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,PERAK,KAMPAR,Ladang,CILI HIJAU,F.A.Q,Kilogram,4
16/4/2026,PERAK,KINTA,Ladang,CILI HIJAU,F.A.Q,Kilogram,4.25
16/4/2026,PERAK,KINTA,Borong,CILI HIJAU,F.A.Q,Kilogram,6
16/4/2026,PERAK,KINTA,Runcit,CILI HIJAU,F.A.Q,Kilogram,10.5
16/4/2026,PERAK,KUALA KANGSAR,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,PERAK,"LARUT, MATANG DAN SELAMA",Runcit,CILI HIJAU,F.A.Q,Kilogram,14
16/4/2026,PERAK,MANJUNG (DINDING),Runcit,CILI HIJAU,F.A.Q,Kilogram,7
16/4/2026,PERAK,MUALLIM,Runcit,CILI HIJAU,F.A.Q,Kilogram,15
16/4/2026,PERLIS,PERLIS,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,PERLIS,SEBERANG PERAI TENGAH,Borong,CILI HIJAU,F.A.Q,Kilogram,5.33
16/4/2026,PERLIS,SEBERANG PERAI TENGAH,Runcit,CILI HIJAU,F.A.Q,Kilogram,14
16/4/2026,SABAH,KENINGAU,Ladang,CILI HIJAU,F.A.Q,Kilogram,8
16/4/2026,SABAH,KENINGAU,Borong,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,SABAH,KENINGAU,Runcit,CILI HIJAU,F.A.Q,Kilogram,15
16/4/2026,SABAH,KOTA BELUD,Runcit,CILI HIJAU,F.A.Q,Kilogram,16.5
16/4/2026,SABAH,KOTA KINABALU,Runcit,CILI HIJAU,F.A.Q,Kilogram,23
16/4/2026,SABAH,KOTA MARUDU,Runcit,CILI HIJAU,F.A.Q,Kilogram,18
16/4/2026,SABAH,PENAMPANG,Borong,CILI HIJAU,F.A.Q,Kilogram,18.5
16/4/2026,SABAH,RANAU,Ladang,CILI HIJAU,F.A.Q,Kilogram,8.5
16/4/2026,SABAH,TAWAU,Runcit,CILI HIJAU,F.A.Q,Kilogram,20
16/4/2026,SABAH,TENOM,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
16/4/2026,SABAH,TUARAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,15
16/4/2026,SABAH,KUCHING,Ladang,CILI HIJAU,F.A.Q,Kilogram,9
16/4/2026,SABAH,KUCHING,Borong,CILI HIJAU,F.A.Q,Kilogram,14
16/4/2026,SABAH,KUCHING,Runcit,CILI HIJAU,F.A.Q,Kilogram,20
16/4/2026,SABAH,LIMBANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,29
16/4/2026,SABAH,MIRI,Ladang,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,SABAH,MIRI,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,SABAH,SAMARAHAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,19.9
16/4/2026,SABAH,SARIKEI,Runcit,CILI HIJAU,F.A.Q,Kilogram,25
16/4/2026,SABAH,SIBU,Ladang,CILI HIJAU,F.A.Q,Kilogram,3.1
16/4/2026,SABAH,SIBU,Borong,CILI HIJAU,F.A.Q,Kilogram,6.1
16/4/2026,SABAH,SIBU,Runcit,CILI HIJAU,F.A.Q,Kilogram,16.1
16/4/2026,SELANGOR,GOMBAK,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,SELANGOR,HULU LANGAT,Runcit,CILI HIJAU,F.A.Q,Kilogram,16
16/4/2026,SELANGOR,KLANG,Borong,CILI HIJAU,F.A.Q,Kilogram,8
16/4/2026,SELANGOR,KLANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,11
16/4/2026,SELANGOR,KUALA LANGAT,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,SELANGOR,PETALING,Borong,CILI HIJAU,F.A.Q,Kilogram,5.5
16/4/2026,SELANGOR,PETALING,Runcit,CILI HIJAU,F.A.Q,Kilogram,5.75
16/4/2026,SELANGOR,SABAK BERNAM,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,SELANGOR,SEPANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,12
16/4/2026,TERENGGANU,KEMAMAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,TERENGGANU,KUALA TERENGGANU,Borong,CILI HIJAU,F.A.Q,Kilogram,6.5
16/4/2026,TERENGGANU,KUALA TERENGGANU,Runcit,CILI HIJAU,F.A.Q,Kilogram,11.33
16/4/2026,TERENGGANU,MARANG,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,W.P. KUALA LUMPUR,BATU,Runcit,CILI HIJAU,F.A.Q,Kilogram,9.5
16/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Borong,CILI HIJAU,F.A.Q,Kilogram,7.5
16/4/2026,W.P. KUALA LUMPUR,KUALA LUMPUR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,W.P. KUALA LUMPUR,TITIWANGSA,Runcit,CILI HIJAU,F.A.Q,Kilogram,11.33
16/4/2026,W.P. LABUAN,LABUAN,Borong,CILI HIJAU,F.A.Q,Kilogram,15
16/4/2026,W.P. LABUAN,LABUAN,Runcit,CILI HIJAU,F.A.Q,Kilogram,21
16/4/2026,W.P. PUTRAJAYA,PUTRAJAYA,Runcit,CILI HIJAU,F.A.Q,Kilogram,17
16/4/2026,JOHOR,SEGAMAT,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
16/4/2026,KEDAH,KOTA SETAR,Borong,CILI HIJAU,F.A.Q,Kilogram,11
16/4/2026,KEDAH,KOTA SETAR,Runcit,CILI HIJAU,F.A.Q,Kilogram,13
16/4/2026,KEDAH,LANGKAWI,Borong,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,PULAU PINANG,SEBERANG PERAI TENGAH,Borong,CILI HIJAU,F.A.Q,Kilogram,7
16/4/2026,PULAU PINANG,KUALA LUMPUR,Borong,CILI HIJAU,F.A.Q,Kilogram,5.71
16/4/2026,PULAU PINANG,KUALA LUMPUR,Runcit,CILI HIJAU,F.A.Q,Kilogram,10
16/4/2026,JOHOR,MUAR,Ladang,DURIAN,F.A.Q,Kilogram,32
16/4/2026,JOHOR,MUAR,Runcit,DURIAN,F.A.Q,Kilogram,38
16/4/2026,JOHOR,MUAR,Ladang,DURIAN,F.A.Q,Kilogram,5
16/4/2026,JOHOR,MUAR,Runcit,DURIAN,F.A.Q,Kilogram,11
16/4/2026,JOHOR,MUAR,Ladang,DURIAN,F.A.Q,Kilogram,2
16/4/2026,JOHOR,MUAR,Runcit,DURIAN,F.A.Q,Kilogram,5
16/4/2026,JOHOR,MUAR,Ladang,DURIAN,F.A.Q,Kilogram,9
16/4/2026,JOHOR,MUAR,Runcit,DURIAN,F.A.Q,Kilogram,15
16/4/2026,JOHOR,MUAR,Ladang,DURIAN,F.A.Q,Kilogram,32
16/4/2026,JOHOR,MUAR,Runcit,DURIAN,F.A.Q,Kilogram,38
16/4/2026,JOHOR,MUAR,Ladang,DURIAN,F.A.Q,Kilogram,9
16/4/2026,JOHOR,MUAR,Runcit,DURIAN,F.A.Q,Kilogram,14
16/4/2026,JOHOR,BATU PAHAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
16/4/2026,JOHOR,JOHOR BAHRU,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.5
16/4/2026,JOHOR,JOHOR BAHRU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
16/4/2026,JOHOR,KLUANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
16/4/2026,JOHOR,KULAI,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
16/4/2026,JOHOR,KULAI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
16/4/2026,JOHOR,MERSING,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
16/4/2026,JOHOR,SEGAMAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
16/4/2026,JOHOR,TANGKAK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,6
16/4/2026,KEDAH,KOTA SETAR,Borong,KUBIS BULAT,F.A.Q,Kilogram,2
16/4/2026,KEDAH,KOTA SETAR,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
16/4/2026,KEDAH,KUBANG PASU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
16/4/2026,KEDAH,LANGKAWI,Borong,KUBIS BULAT,F.A.Q,Kilogram,3.5
16/4/2026,KEDAH,LANGKAWI,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
16/4/2026,KEDAH,PENDANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
16/4/2026,KEDAH,SIK,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
16/4/2026,KELANTAN,GUA MUSANG,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.33
16/4/2026,KELANTAN,KOTA BHARU,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.92
16/4/2026,KELANTAN,KOTA BHARU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,2.93
16/4/2026,KELANTAN,PASIR MAS,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.67
16/4/2026,KELANTAN,PASIR PUTEH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
16/4/2026,KELANTAN,TANAH MERAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5.5
16/4/2026,KELANTAN,TUMPAT,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4.33
16/4/2026,MELAKA,JASIN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.5
16/4/2026,MELAKA,MELAKA TENGAH,Borong,KUBIS BULAT,F.A.Q,Kilogram,1.8
16/4/2026,MELAKA,MELAKA TENGAH,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3
16/4/2026,NEGERI SEMBILAN,PORT DICKSON,Runcit,KUBIS BULAT,F.A.Q,Kilogram,4
16/4/2026,NEGERI SEMBILAN,REMBAU,Runcit,KUBIS BULAT,F.A.Q,Kilogram,5
16/4/2026,NEGERI SEMBILAN,SEREMBAN,Borong,KUBIS BULAT,F.A.Q,Kilogram,2.4
16/4/2026,NEGERI SEMBILAN,SEREMBAN,Runcit,KUBIS BULAT,F.A.Q,Kilogram,3.4
